title,idno,terms
"
Funerary inscription for Kallistos and Eukarpia
","{'filename': 'isic1359', 'tm': '492973', 'edcs': '39101739', 'phi': '316260', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1359', 'doi': '10.5281/zenodo.4353535'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 0793,"{'filename': 'isic0793', 'tm': '175729', 'edr': '076854', 'edcs': '9300941', 'phi': '313625', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0793', 'doi': '10.5281/zenodo.4339110'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 1233,"{'filename': 'isic1233', 'tm': '492837', 'edcs': '39101598', 'phi': '140718', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1233', 'doi': '10.5281/zenodo.4385647'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 1613,"{'filename': 'isic1613', 'tm': '645070', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1613', 'doi': '10.5281/zenodo.4386203'}","[{'key': 'dedication', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/88.html', 'text': 'dedication'}]"
I.Sicily inscription 0478,"{'filename': 'isic0478', 'tm': '491703', 'edcs': '21900538', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0478', 'doi': '10.5281/zenodo.4384421'}","[{'key': '', 'text': '(?)'}]"
I.Sicily inscription 1184,"{'filename': 'isic1184', 'tm': '492790', 'edcs': '39102339', 'phi': '140668', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1184', 'doi': '10.5281/zenodo.4385568'}","[{'key': '', 'text': '(?)'}]"
I.Sicily inscription 3695,"{'filename': 'isic3695', 'phi': '330076', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3695', 'doi': '10.5281/zenodo.4388972'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary (?)'}]"
I.Sicily inscription 3475,"{'filename': 'isic3475', 'tm': '645096', 'edcs': '64500536', 'phi': '336069', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3475', 'doi': '10.5281/zenodo.4388640'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 1505,"{'filename': 'isic1505', 'tm': '645006', 'phi': '334854', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1505', 'doi': '10.5281/zenodo.4386067'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
Honours for a Iulius,"{'filename': 'isic3589', 'tm': '645668', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3589', 'doi': '10.5281/zenodo.4358818'}","[{'key': 'honorific', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/69.html', 'text': 'honorific (?)'}]"
I.Sicily inscription 0605,"{'filename': 'isic0605', 'tm': '491870', 'edr': '159440', 'edcs': '22100609', 'phi': '334865', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0605', 'doi': '10.5281/zenodo.4338073'}","[{'key': 'honorific', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/69.html', 'text': 'honorific'}]"
I.Sicily inscription 3601,"{'filename': 'isic3601', 'tm': '284878', 'edr': '112480', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3601', 'doi': '10.5281/zenodo.4388801'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 1142,"{'filename': 'isic1142', 'tm': '492755', 'edcs': '39102299', 'phi': '140627', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1142', 'doi': '10.5281/zenodo.4351629'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary (?)'}]"
I.Sicily inscription 1499,"{'filename': 'isic1499', 'tm': '645000', 'phi': '334805', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1499', 'doi': '10.5281/zenodo.4385968'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 4266,"{'filename': 'isic4266', 'phi': '334856', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic4266', 'doi': '10.5281/zenodo.4381812'}",[]
I.Sicily inscription 3552,"{'filename': 'isic3552', 'tm': '645627', 'edcs': '71000774', 'phi': '337216', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3552', 'doi': '10.5281/zenodo.4388752'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 3858,"{'filename': 'isic3858', 'phi': '334284', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3858', 'doi': '10.5281/zenodo.4381780'}",[]
I.Sicily inscription 3481,"{'filename': 'isic3481', 'tm': '645102', 'edcs': '70900812', 'phi': '336182', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3481', 'doi': '10.5281/zenodo.4388646'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 3483,"{'filename': 'isic3483', 'tm': '645104', 'phi': '336187', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3483', 'doi': '10.5281/zenodo.4388650'}","[{'key': 'honorific', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/69.html', 'text': 'honorific (?)'}]"
I.Sicily inscription 3997,"{'filename': 'isic3997', 'phi': '334489', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3997', 'doi': '10.5281/zenodo.4389539'}",[]
I.Sicily inscription 1494,"{'filename': 'isic1494', 'tm': '493875', 'edcs': '38200026', 'phi': '313672', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1494', 'doi': '10.5281/zenodo.4385966'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 1561,"{'filename': 'isic1561', 'tm': '285098', 'edr': '120894', 'edcs': '41300038', 'phi': '175647', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1561', 'doi': '10.5281/zenodo.4354454'}","[{'key': 'dedication', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/88.html', 'text': 'dedication'}]"
I.Sicily inscription 1572,"{'filename': 'isic1572', 'tm': '284887', 'edr': '109013', 'edcs': '41400008', 'phi': '340070', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1572', 'doi': '10.5281/zenodo.4354512'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 3779,"{'filename': 'isic3779', 'phi': '334176', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3779', 'doi': '10.5281/zenodo.4381590'}",[]
I.Sicily inscription 3207,"{'filename': 'isic3207', 'tm': '493969', 'edr': '139555', 'edcs': '22200388', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3207', 'doi': '10.5281/zenodo.4357234'}","[{'key': 'honorific', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/69.html', 'text': 'honorific; building'}]"
I.Sicily inscription 4027,"{'filename': 'isic4027', 'phi': '334535', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic4027', 'doi': '10.5281/zenodo.4389607'}",[]
I.Sicily inscription 2749,"{'filename': 'isic2749', 'tm': '645152', 'edcs': '65000037', 'phi': '332957', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic2749', 'doi': '10.5281/zenodo.4387343'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
Dedication to Apollo,"{'filename': 'isic0469', 'tm': '491767', 'edcs': '22000851', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0469', 'doi': '10.5281/zenodo.4337539'}","[{'key': 'dedication', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/88.html', 'text': 'dedication'}]"
I.Sicily inscription 0517,"{'filename': 'isic0517', 'tm': '491742', 'edcs': '22000823', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0517', 'doi': '10.5281/zenodo.4384842'}","[{'key': 'honorific', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/69.html', 'text': 'honorific'}]"
I.Sicily inscription 1438,"{'filename': 'isic1438', 'tm': '644981', 'edcs': '64800234', 'phi': '330085', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1438', 'doi': '10.5281/zenodo.4385936'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 0365,"{'filename': 'isic0365', 'tm': '491576', 'edr': '141184', 'edcs': '21900405', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0365', 'doi': '10.5281/zenodo.4384358'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 0234,"{'filename': 'isic0234', 'tm': '285290', 'edr': '127513', 'edcs': '10900664', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0234', 'doi': '10.5281/zenodo.4334672'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 0887,"{'filename': 'isic0887', 'tm': '492517', 'edcs': '39102044', 'phi': '140368', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0887', 'doi': '10.5281/zenodo.4339814'}","[{'key': '', 'text': '(?)'}]"
I.Sicily inscription 0844,"{'filename': 'isic0844', 'tm': '492472', 'edcs': '39101998', 'phi': '140321', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0844', 'doi': '10.5281/zenodo.4339654'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 3633,"{'filename': 'isic3633', 'tm': '645704', 'edr': '136011', 'phi': '336045', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3633', 'doi': '10.5281/zenodo.4388870'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 1660,"{'filename': 'isic1660', 'tm': '284791', 'edcs': '64900328', 'phi': '331219', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1660', 'doi': '10.5281/zenodo.4386252'}","[{'key': 'honorific', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/69.html', 'text': 'honorific'}]"
I.Sicily inscription 3597,"{'filename': 'isic3597', 'tm': '491424', 'edcs': '46600166', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3597', 'doi': '10.5281/zenodo.4388793'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 0621,"{'filename': 'isic0621', 'tm': '644875', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0621', 'doi': '10.5281/zenodo.4338103'}","[{'key': 'building', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/86.html', 'text': 'building'}]"
I.Sicily inscription 0260,"{'filename': 'isic0260', 'tm': '285211', 'edr': '127144', 'edcs': '10900682', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0260', 'doi': '10.5281/zenodo.4334789'}","[{'key': '', 'text': '(?)'}]"
I.Sicily inscription 3170,"{'filename': 'isic3170', 'tm': '645500', 'phi': '329747', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3170', 'doi': '10.5281/zenodo.4388248'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
"Antiquarian 'invented' inscription, dedication by Gorgon","{'filename': 'isic3352', 'tm': '645595', 'phi': '316302', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3352', 'doi': '10.5281/zenodo.4358417'}","[{'key': 'dedication', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/88.html', 'text': 'dedication'}]"
I.Sicily inscription 1197,"{'filename': 'isic1197', 'tm': '492801', 'edcs': '39101561', 'phi': '140681', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1197', 'doi': '10.5281/zenodo.4385582'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary (?)'}]"
I.Sicily inscription 0353,"{'filename': 'isic0353', 'tm': '491562', 'edr': '141176', 'edcs': '21900391', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0353', 'doi': '10.5281/zenodo.4384343'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
Honours for Iulia Soaemias,"{'filename': 'isic3585', 'tm': '645664', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3585', 'doi': '10.5281/zenodo.4358800'}","[{'key': 'honorific', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/69.html', 'text': 'honorific'}]"
I.Sicily inscription 3089,"{'filename': 'isic3089', 'tm': '284882', 'edcs': '64900517', 'phi': '331405', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3089', 'doi': '10.5281/zenodo.4388103'}","[{'key': 'honorific', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/69.html', 'text': 'honorific'}]"
I.Sicily inscription 2892,"{'filename': 'isic2892', 'tm': '645285', 'phi': '334430', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic2892', 'doi': '10.5281/zenodo.4387629'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 3846,"{'filename': 'isic3846', 'phi': '334270', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3846', 'doi': '10.5281/zenodo.4381760'}",[]
I.Sicily inscription 3095,"{'filename': 'isic3095', 'tm': '645443', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3095', 'doi': '10.5281/zenodo.4388117'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 4348,"{'filename': 'isic4348', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic4348', 'doi': '10.5281/zenodo.4390358'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary (?)'}]"
I.Sicily inscription 3298,"{'filename': 'isic3298', 'tm': '285148', 'edr': '122838', 'edcs': '17900193', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3298', 'doi': '10.5281/zenodo.4358097'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 1535,"{'filename': 'isic1535', 'tm': '645034', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1535', 'doi': '10.5281/zenodo.4354358'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 2844,"{'filename': 'isic2844', 'tm': '645238', 'phi': '334540', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic2844', 'doi': '10.5281/zenodo.4387499'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 4242,"{'filename': 'isic4242', 'phi': '334816', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic4242', 'doi': '10.5281/zenodo.4390210'}",[]
I.Sicily inscription 2714,"{'filename': 'isic2714', 'tm': '645134', 'phi': '333381', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic2714', 'doi': '10.5281/zenodo.4354975'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 0318,"{'filename': 'isic0318', 'tm': '175760', 'edr': '081503', 'edcs': '21900353', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0318', 'doi': '10.5281/zenodo.4335117'}","[{'key': '', 'text': '(?)'}]"
I.Sicily inscription 0563,"{'filename': 'isic0563', 'tm': '491813', 'edr': '138354', 'edcs': '22100016', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0563', 'doi': '10.5281/zenodo.4384942'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 4285,"{'filename': 'isic4285', 'phi': '334890', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic4285', 'doi': '10.5281/zenodo.4390301'}",[]
I.Sicily inscription 0275,"{'filename': 'isic0275', 'tm': '284761', 'edr': '033601', 'edcs': '21900305', 'phi': '313695', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0275', 'doi': '10.5281/zenodo.4334831'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 4082,"{'filename': 'isic4082', 'phi': '334609', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic4082', 'doi': '10.5281/zenodo.4389790'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 3518,"{'filename': 'isic3518', 'tm': '284785', 'edr': '100007', 'edcs': '14805797', 'phi': '313635', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3518', 'doi': '10.5281/zenodo.4388704'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 1603,"{'filename': 'isic1603', 'tm': '645060', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic1603', 'doi': '10.5281/zenodo.4386175'}","[{'key': 'dedication', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/88.html', 'text': 'dedication'}]"
I.Sicily inscription 0555,"{'filename': 'isic0555', 'tm': '491802', 'edr': '138315', 'edcs': '22100004', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0555', 'doi': '10.5281/zenodo.4384924'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 3098,"{'filename': 'isic3098', 'tm': '645446', 'phi': '331423', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3098', 'doi': '10.5281/zenodo.4388125'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
Inscribed boundary stone,"{'filename': 'isic4426', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic4426', 'doi': '10.5281/zenodo.4381970'}","[{'key': 'terminus', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/96.html', 'text': 'terminus'}]"
I.Sicily inscription 4225,"{'filename': 'isic4225', 'phi': '334787', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic4225', 'doi': '10.5281/zenodo.4390174'}",[]
I.Sicily inscription 3604,"{'filename': 'isic3604', 'tm': '645678', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3604', 'doi': '10.5281/zenodo.4388807'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
"
Inscribed block of uncertain purpose
","{'filename': 'isic3159', 'tm': '565496', 'edr': '140104', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3159', 'doi': '10.5281/zenodo.4357216'}","[{'key': 'terminus', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/96.html', 'text': 'terminus'}]"
I.Sicily inscription 0705,"{'filename': 'isic0705', 'tm': '175767', 'edr': '138811', 'edcs': '6100270', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0705', 'doi': '10.5281/zenodo.4338917'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 3171,"{'filename': 'isic3171', 'tm': '645501', 'phi': '329746', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3171', 'doi': '10.5281/zenodo.4388250'}","[{'key': 'funerary', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/92.html', 'text': 'funerary'}]"
I.Sicily inscription 0112,"{'filename': 'isic0112', 'tm': '285193', 'edr': '110913', 'edcs': '22100062', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic0112', 'doi': '10.5281/zenodo.4334174'}","[{'key': 'building', 'ref': 'http://www.eagle-network.eu/voc/typeins/lod/86.html', 'text': 'building (?)'}]"
I.Sicily inscription 3500,"{'filename': 'isic3500', 'tm': '645368', 'phi': '336193', 'uri': 'http://sicily.classics.ox.ac.uk/inscription/isic3500', 'doi': '10.5281/zenodo.4388656'}",[]
